RecordId , DateTime , Site , ButterflyCount , Lat , Lon , WalkStage
1707, 11/3/2017 3:32:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9785,"4_2_1"
1708, 1/2/2017 3:35:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.979,"4_2_1"
1709, 11/3/2017 3:55:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9786,"4_2_1"
1710, 11/3/2017 3:03:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787,"4_2_1"
1711, 11/3/2017 3:06:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787,"4_2_1"
1712, 11/3/2017 3:08:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787,"4_2_1"
1713, 11/3/2017 3:00:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9787,"4_2_1"
1714, 1/2/2017 3:31:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.979,"4_2_1"
1715, 11/3/2017 4:00:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9788,"4_2_1"
1716, 1/2/2017 3:26:00 PM, Fitzroy-Treasury Gardens, 0, -37.8145, 144.979,"4_2_1"
1717, 11/3/2017 1:03:00 PM, Fitzroy-Treasury Gardens, 0, -37.815, 144.9792,"4_2_1"
1718, 11/3/2017 3:46:00 PM, Fitzroy-Treasury Gardens, 0, -37.8142, 144.9787,"4_2_1"
1719, 1/2/2017 2:47:00 PM, Fitzroy-Treasury Gardens, 0, -37.8148, 144.9793,"4_2_1"
1720, 11/3/2017 1:24:00 PM, Fitzroy-Treasury Gardens, 0, -37.8149, 144.9796,"4_2_1"
1721, 16/1/2017 4:53:00 PM, Lincoln Square, 0, -37.8027, 144.9625,"4_2_1"
1722, 15/2/2017 12:40:00 PM, Lincoln Square, 0, -37.803, 144.9634,"4_2_1"
1723, 15/2/2017 12:11:00 PM, Lincoln Square, 0, -37.8025, 144.9633,"4_2_1"
1724, 15/2/2017 12:18:00 PM, Lincoln Square, 0, -37.8026, 144.9636,"4_2_1"
1725, 27/1/2017 9:31:00 AM, Princes Park, 0, -37.7793, 144.9603,"4_2_1"
1726, 27/1/2017 9:27:00 AM, Princes Park, 0, -37.7798, 144.9603,"4_2_1"
1727, 20/2/2017 6:03:00 PM, Royal Park, 0, -37.7839, 144.9457,"4_2_1"
1728, 20/2/2017 6:17:00 PM, Royal Park, 0, -37.7838, 144.9457,"4_2_1"
1729, 20/2/2017 5:36:00 PM, Royal Park, 0, -37.7841, 144.9455,"4_2_1"
1730, 25/1/2017 4:03:00 PM, Royal Park, 0, -37.7847, 144.9447,"4_2_1"
1731, 25/1/2017 4:30:00 PM, Royal Park, 0, -37.784, 144.9456,"4_2_1"
1732, 20/2/2017 5:23:00 PM, Royal Park, 0, -37.7847, 144.9447,"4_2_1"
1733, 25/1/2017 4:19:00 PM, Royal Park, 0, -37.784, 144.9456,"4_2_1"
1734, 25/1/2017 3:47:00 PM, Royal Park, 0, -37.7851, 144.9443,"4_2_1"
1735, 6/3/2017 5:20:00 PM, Westgate Park, 0, -37.831, 144.9053,"4_2_1"
1736, 6/3/2017 5:39:00 PM, Westgate Park, 0, -37.831, 144.9061,"4_2_1"
1737, 6/3/2017 4:26:00 PM, Westgate Park, 0, -37.8314, 144.9061,"4_2_1"
1738, 5/2/2017 2:43:00 PM, Westgate Park, 0, -37.8316, 144.9067,"4_2_1"
1739, 6/3/2017 4:11:00 PM, Westgate Park, 0, -37.8315, 144.906,"4_2_1"
1740, 5/2/2017 3:00:00 PM, Westgate Park, 0, -37.8316, 144.907,"4_2_1"
1741, 5/2/2017 2:25:00 PM, Westgate Park, 0, -37.8316, 144.9065,"4_2_1"
1742, 5/2/2017 3:06:00 PM, Westgate Park, 0, -37.8316, 144.9069,"4_2_1"
1743, 29/1/2017 11:22:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9241,"4_2_1"
1744, 29/1/2017 10:22:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924,"4_2_1"
1745, 26/2/2017 11:28:00 AM, Womens Peace Gardens, 0, -37.7912, 144.9241,"4_2_1"
1746, 29/1/2017 12:33:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235,"4_2_1"
1747, 26/2/2017 11:42:00 AM, Womens Peace Gardens, 0, -37.7912, 144.9244,"4_2_1"
1748, 29/1/2017 12:39:00 PM, Womens Peace Gardens, 0, -37.7913, 144.9235,"4_2_1"
1749, 29/1/2017 12:36:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235,"4_2_1"
1750, 29/1/2017 11:55:00 AM, Womens Peace Gardens, 0, -37.7911, 144.9241,"4_2_1"
1751, 29/1/2017 11:07:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9241,"4_2_1"
1752, 29/1/2017 10:51:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924,"4_2_1"
1753, 29/1/2017 10:18:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924,"4_2_1"
1754, 26/2/2017 11:10:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9242,"4_2_1"
1755, 26/2/2017 11:13:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9242,"4_2_1"
1756, 29/1/2017 12:15:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235,"4_2_1"
1757, 26/2/2017 10:54:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924,"4_2_1"
1758, 26/2/2017 10:13:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924,"4_2_1"
1759, 29/1/2017 12:12:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235,"4_2_1"
1760, 29/1/2017 11:57:00 AM, Womens Peace Gardens, 0, -37.7911, 144.9241,"4_2_1"
1761, 29/1/2017 10:34:00 AM, Womens Peace Gardens, 0, -37.791, 144.9239,"4_2_1"
1762, 26/2/2017 10:28:00 AM, Womens Peace Gardens, 0, -37.7913, 144.9239,"4_2_1"
1763, 29/1/2017 11:31:00 AM, Womens Peace Gardens, 0, -37.7911, 144.9244,"4_2_1"
1764, 26/2/2017 10:41:00 AM, Womens Peace Gardens, 0, -37.7913, 144.924,"4_2_1"
1765, 26/2/2017 1:47:00 PM, Womens Peace Gardens, 0, -37.791, 144.9237,"4_2_1"
1766, 29/1/2017 12:18:00 PM, Womens Peace Gardens, 0, -37.7912, 144.9235,"4_2_1"
1767, 6/2/2017 4:04:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9808,"4_3_1"
1768, 9/3/2017 10:21:00 AM, Fitzroy-Treasury Gardens, 0, -37.8143, 144.9814,"4_3_1"
1769, 11/3/2017 10:49:00 AM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9764,"4_3_1"
1770, 9/3/2017 12:17:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9813,"4_3_1"
1771, 6/2/2017 4:25:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9817,"4_3_1"
1772, 6/2/2017 3:48:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812,"4_3_1"
1773, 6/2/2017 4:22:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9817,"4_3_1"
1774, 9/3/2017 11:54:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9814,"4_3_1"
1775, 9/3/2017 12:10:00 PM, Fitzroy-Treasury Gardens, 0, -37.8137, 144.9814,"4_3_1"
1776, 1/2/2017 3:12:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9792,"4_3_1"
1777, 9/3/2017 12:12:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9813,"4_3_1"
1778, 3/2/2017 3:44:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9818,"4_3_1"
1779, 9/3/2017 11:13:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.981,"4_3_1"
1780, 3/2/2017 3:25:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9812,"4_3_1"
1781, 6/2/2017 3:51:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812,"4_3_1"
1782, 9/3/2017 10:40:00 AM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9811,"4_3_1"
1783, 6/2/2017 4:40:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9815,"4_3_1"
1784, 3/2/2017 2:58:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9815,"4_3_1"
1785, 9/3/2017 11:48:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9813,"4_3_1"
1786, 6/2/2017 4:07:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9813,"4_3_1"
1787, 3/2/2017 2:18:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9815,"4_3_1"
1788, 9/3/2017 11:51:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9813,"4_3_1"
1789, 9/3/2017 11:31:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812,"4_3_1"
1790, 9/3/2017 11:28:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9812,"4_3_1"
1791, 6/2/2017 4:51:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9815,"4_3_1"
1792, 3/2/2017 3:40:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9811,"4_3_1"
1793, 9/3/2017 11:06:00 AM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.981,"4_3_1"
1794, 3/2/2017 2:32:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9814,"4_3_1"
1795, 3/2/2017 2:13:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9813,"4_3_1"
1796, 27/2/2017 1:45:00 PM, Princes Park, 0, -37.7806, 144.9623,"4_3_1"
1797, 27/1/2017 2:30:00 PM, Princes Park, 0, -37.7807, 144.9609,"4_3_1"
1798, 27/2/2017 1:32:00 PM, Princes Park, 0, -37.7805, 144.9621,"4_3_1"
1799, 27/2/2017 1:18:00 PM, Princes Park, 0, -37.7808, 144.9619,"4_3_1"
1800, 19/1/2017 3:32:00 PM, Royal Park, 0, -37.7948, 144.9529,"4_3_1"
1801, 23/2/2017 1:28:00 PM, Royal Park, 0, -37.7955, 144.9519,"4_3_1"
1802, 23/2/2017 1:26:00 PM, Royal Park, 0, -37.7954, 144.9518,"4_3_1"
1803, 19/1/2017 2:31:00 PM, Royal Park, 0, -37.79, 144.9528,"4_3_1"
1804, 19/1/2017 3:19:00 PM, Royal Park, 0, -37.7949, 144.9528,"4_3_1"
1805, 19/1/2017 2:46:00 PM, Royal Park, 0, -37.7949, 144.9528,"4_3_1"
1806, 23/2/2017 2:20:00 PM, Royal Park, 0, -37.7958, 144.9518,"4_3_1"
1807, 23/2/2017 2:43:00 PM, Royal Park, 0, -37.796, 144.9514,"4_3_1"
1808, 23/2/2017 1:08:00 PM, Royal Park, 0, -37.7955, 144.9517,"4_3_1"
1809, 23/2/2017 11:18:00 AM, Royal Park, 0, -37.7951, 144.9519,"4_3_1"
1810, 23/2/2017 1:11:00 PM, Royal Park, 0, -37.7954, 144.9518,"4_3_1"
1811, 23/2/2017 12:26:00 PM, Royal Park, 0, -37.7959, 144.9509,"4_3_1"
1812, 23/2/2017 2:05:00 PM, Royal Park, 0, -37.7955, 144.9517,"4_3_1"
1813, 23/2/2017 11:45:00 AM, Royal Park, 0, -37.7953, 144.9518,"4_3_1"
1814, 23/2/2017 1:05:00 PM, Royal Park, 0, -37.7955, 144.9517,"4_3_1"
1815, 23/2/2017 2:34:00 PM, Royal Park, 0, -37.7959, 144.9514,"4_3_1"
1816, 23/2/2017 2:56:00 PM, Royal Park, 0, -37.7959, 144.9513,"4_3_1"
1817, 19/1/2017 4:06:00 PM, Royal Park, 0, -37.7952, 144.9527,"4_3_1"
1818, 19/1/2017 4:23:00 PM, Royal Park, 0, -37.7954, 144.9524,"4_3_1"
1819, 19/1/2017 3:54:00 PM, Royal Park, 0, -37.795, 144.9531,"4_3_1"
1820, 23/2/2017 12:21:00 PM, Royal Park, 0, -37.7953, 144.9517,"4_3_1"
1821, 23/2/2017 1:48:00 PM, Royal Park, 0, -37.7959, 144.9518,"4_3_1"
1822, 23/2/2017 11:01:00 AM, Royal Park, 0, -37.7951, 144.9521,"4_3_1"
1823, 23/2/2017 11:03:00 AM, Royal Park, 0, -37.7951, 144.9521,"4_3_1"
1824, 19/1/2017 3:48:00 PM, Royal Park, 0, -37.7949, 144.9532,"4_3_1"
1825, 23/2/2017 12:50:00 PM, Royal Park, 0, -37.7953, 144.9517,"4_3_1"
1826, 23/2/2017 10:57:00 AM, Royal Park, 0, -37.7957, 144.9505,"4_3_1"
1827, 23/2/2017 2:39:00 PM, Royal Park, 0, -37.796, 144.9514,"4_3_1"
1828, 23/2/2017 11:31:00 AM, Royal Park, 0, -37.795, 144.9521,"4_3_1"
1829, 19/1/2017 4:09:00 PM, Royal Park, 0, -37.7952, 144.9527,"4_3_1"
1830, 4/2/2017 10:35:00 AM, Westgate Park, 0, -37.8323, 144.907,"4_3_1"
1831, 4/2/2017 10:15:00 AM, Westgate Park, 0, -37.8323, 144.9072,"4_3_1"
1832, 4/2/2017 10:30:00 AM, Westgate Park, 0, -37.8323, 144.907,"4_3_1"
1833, 4/2/2017 9:58:00 AM, Westgate Park, 0, -37.8322, 144.9072,"4_3_1"
1834, 7/3/2017 5:03:00 PM, Westgate Park, 0, -37.8319, 144.9074,"4_3_1"
1835, 7/3/2017 5:08:00 PM, Westgate Park, 0, -37.832, 144.9077,"4_3_1"
1836, 4/2/2017 10:37:00 AM, Westgate Park, 0, -37.8323, 144.907,"4_3_1"
1837, 7/3/2017 5:31:00 PM, Westgate Park, 0, -37.8318, 144.9084,"4_3_1"
1838, 7/3/2017 4:26:00 PM, Westgate Park, 0, -37.8317, 144.907,"4_3_1"
1839, 8/3/2017 10:38:00 PM, Fitzroy-Treasury Gardens, 0, -37.8106, 144.98,"4_4_1"
1840, 9/2/2017 3:54:00 PM, Fitzroy-Treasury Gardens, 0, -37.8121, 144.9798,"4_4_1"
1841, 8/3/2017 10:52:00 AM, Fitzroy-Treasury Gardens, 0, -37.8107, 144.9806,"4_4_1"
1842, 9/2/2017 3:40:00 PM, Fitzroy-Treasury Gardens, 0, -37.812, 144.98,"4_4_1"
1843, 9/2/2017 4:13:00 PM, Fitzroy-Treasury Gardens, 0, -37.8118, 144.9773,"4_4_1"
1844, 9/2/2017 3:11:00 PM, Fitzroy-Treasury Gardens, 0, -37.8119, 144.9799,"4_4_1"
1845, 9/2/2017 4:19:00 PM, Fitzroy-Treasury Gardens, 0, -37.8118, 144.9794,"4_4_1"
1846, 9/2/2017 4:22:00 PM, Fitzroy-Treasury Gardens, 0, -37.812, 144.978,"4_4_1"
1847, 9/2/2017 4:16:00 PM, Fitzroy-Treasury Gardens, 0, -37.8118, 144.9795,"4_4_1"
1848, 28/2/2017 11:59:00 AM, Princes Park, 0, -37.79, 144.9619,"4_4_1"
1849, 28/1/2017 12:00:00 PM, Princes Park, 0, -37.7885, 144.9626,"4_4_1"
1850, 28/1/2017 12:40:00 PM, Princes Park, 0, -37.7889, 144.9603,"4_4_1"
1851, 28/2/2017 11:41:00 AM, Princes Park, 0, -37.7891, 144.9609,"4_4_1"
1852, 28/1/2017 12:16:00 PM, Princes Park, 0, -37.7873, 144.9628,"4_4_1"
1853, 18/1/2017 11:18:00 AM, Royal Park, 0, -37.7818, 144.9494,"4_4_1"
1854, 17/2/2017 12:04:00 PM, Royal Park, 0, -37.7824, 144.949,"4_4_1"
1855, 17/2/2017 12:38:00 PM, Royal Park, 0, -37.7831, 144.9487,"4_4_1"
1856, 18/1/2017 10:25:00 AM, Royal Park, 0, -37.7822, 144.9493,"4_4_1"
1857, 18/1/2017 10:54:00 AM, Royal Park, 0, -37.782, 144.9493,"4_4_1"
1858, 17/2/2017 1:49:00 PM, Royal Park, 0, -37.7835, 144.9486,"4_4_1"
1859, 17/2/2017 1:24:00 PM, Royal Park, 0, -37.7834, 144.9484,"4_4_1"
1860, 17/2/2017 12:19:00 PM, Royal Park, 0, -37.7825, 144.949,"4_4_1"
1861, 17/2/2017 2:04:00 PM, Royal Park, 0, -37.7833, 144.9494,"4_4_1"
1862, 17/2/2017 12:54:00 PM, Royal Park, 0, -37.783, 144.9487,"4_4_1"
1863, 18/1/2017 11:57:00 AM, Royal Park, 0, -37.7821, 144.9495,"4_4_1"
1864, 18/1/2017 10:41:00 AM, Royal Park, 0, -37.7823, 144.9492,"4_4_1"
1865, 18/1/2017 11:39:00 AM, Royal Park, 0, -37.7818, 144.9494,"4_4_1"
1866, 18/1/2017 11:24:00 AM, Royal Park, 0, -37.7818, 144.9494,"4_4_1"
1867, 17/2/2017 2:21:00 PM, Royal Park, 0, -37.7839, 144.9484,"4_4_1"
1868, 3/3/2017 12:19:00 PM, Westgate Park, 0, -37.8317, 144.9086,"4_4_1"
1869, 3/3/2017 10:51:00 AM, Westgate Park, 0, -37.8313, 144.9096,"4_4_1"
1870, 3/3/2017 11:26:00 AM, Westgate Park, 0, -37.8316, 144.909,"4_4_1"
1871, 3/3/2017 12:16:00 PM, Westgate Park, 0, -37.8317, 144.9086,"4_4_1"
1872, 3/3/2017 11:09:00 AM, Westgate Park, 0, -37.8315, 144.9091,"4_4_1"
1873, 6/3/2017 11:43:00 AM, Westgate Park, 0, -37.8301, 144.9073,"4_4_1"
1874, 2/2/2017 11:33:00 AM, Westgate Park, 0, -37.8317, 144.9089,"4_4_1"
1875, 2/2/2017 11:05:00 AM, Westgate Park, 0, -37.8316, 144.9093,"4_4_1"
1876, 3/3/2017 10:09:00 AM, Westgate Park, 0, -37.8312, 144.9098,"4_4_1"
1877, 2/2/2017 11:55:00 AM, Westgate Park, 0, -37.8316, 144.9088,"4_4_1"
1878, 2/2/2017 11:17:00 AM, Westgate Park, 0, -37.8316, 144.9092,"4_4_1"
1879, 3/3/2017 12:33:00 PM, Westgate Park, 0, -37.8318, 144.9085,"4_4_1"
1880, 2/2/2017 10:32:00 AM, Westgate Park, 0, -37.8311, 144.9099,"4_4_1"
1881, 2/2/2017 10:09:00 AM, Westgate Park, 0, -37.8309, 144.9101,"4_4_1"
1882, 3/3/2017 11:44:00 AM, Westgate Park, 0, -37.8316, 144.9089,"4_4_1"
1883, 3/3/2017 10:38:00 AM, Westgate Park, 0, -37.8311, 144.9096,"4_4_1"
1884, 2/2/2017 10:45:00 AM, Westgate Park, 0, -37.8311, 144.9098,"4_4_1"
1885, 3/3/2017 10:29:00 AM, Westgate Park, 0, -37.8312, 144.9096,"4_4_1"
1886, 3/3/2017 12:36:00 PM, Westgate Park, 0, -37.8318, 144.9085,"4_4_1"
1887, 3/3/2017 12:01:00 PM, Westgate Park, 0, -37.8316, 144.9088,"4_4_1"
1888, 9/2/2017 12:56:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9793,"4_5_1"
1889, 11/3/2017 4:23:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9796,"4_5_1"
1890, 11/3/2017 4:16:00 PM, Fitzroy-Treasury Gardens, 0, -37.8138, 144.9792,"4_5_1"
1891, 11/3/2017 4:46:00 PM, Fitzroy-Treasury Gardens, 0, -37.814, 144.9792,"4_5_1"
1892, 11/3/2017 4:27:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9795,"4_5_1"
1893, 9/2/2017 1:04:00 PM, Fitzroy-Treasury Gardens, 0, -37.8139, 144.9793,"4_5_1"
1894, 9/2/2017 1:18:00 PM, Fitzroy-Treasury Gardens, 0, -37.8141, 144.9794,"4_5_1"
1895, 28/1/2017 2:00:00 PM, Princes Park, 0, -37.791, 144.9603,"4_5_1"
1896, 18/2/2017 11:51:00 AM, Royal Park, 0, -37.782, 144.9451,"4_5_1"
1897, 25/1/2017 12:19:00 PM, Royal Park, 0, -37.7819, 144.9461,"4_5_1"
1898, 18/2/2017 12:05:00 PM, Royal Park, 0, -37.7819, 144.9456,"4_5_1"
1899, 18/2/2017 12:43:00 PM, Royal Park, 0, -37.7821, 144.9473,"4_5_1"
1900, 18/2/2017 12:47:00 PM, Royal Park, 0, -37.7821, 144.9473,"4_5_1"
1901, 18/2/2017 11:39:00 AM, Royal Park, 0, -37.7821, 144.945,"4_5_1"
1902, 18/2/2017 12:28:00 AM, Royal Park, 0, -37.7822, 144.9472,"4_5_1"
1903, 25/1/2017 11:40:00 AM, Royal Park, 0, -37.7818, 144.9459,"4_5_1"
1904, 25/1/2017 11:54:00 AM, Royal Park, 0, -37.7819, 144.9459,"4_5_1"
1905, 25/1/2017 11:36:00 AM, Royal Park, 0, -37.7819, 144.946,"4_5_1"
1906, 25/1/2017 12:08:00 PM, Royal Park, 0, -37.7819, 144.9461,"4_5_1"
1907, 2/2/2017 4:01:00 PM, Westgate Park, 0, -37.8301, 144.9073,"4_5_1"
1908, 6/3/2017 11:27:00 AM, Westgate Park, 0, -37.83, 144.9075,"4_5_1"
1909, 2/2/2017 3:46:00 PM, Westgate Park, 0, -37.8301, 144.9075,"4_5_1"
1910, 6/3/2017 11:55:00 AM, Westgate Park, 0, -37.8302, 144.9071,"4_5_1"
1911, 2/2/2017 4:16:00 PM, Westgate Park, 0, -37.8303, 144.9069,"4_5_1"
1912, 2/2/2017 3:29:00 PM, Westgate Park, 0, -37.83, 144.9087,"4_5_1"
1913, 6/3/2017 10:46:00 AM, Westgate Park, 0, -37.8301, 144.9075,"4_5_1"
1914, 27/1/2017 3:58:00 PM, Princes Park, 0, -37.7855, 144.9629,"4_6_1"
1915, 27/2/2017 2:32:00 PM, Princes Park, 0, -37.7856, 144.9626,"4_6_1"
1916, 27/2/2017 2:15:00 PM, Princes Park, 0, -37.7855, 144.963,"4_6_1"
1917, 27/1/2017 4:13:00 PM, Princes Park, 0, -37.7852, 144.9631,"4_6_1"
1918, 27/2/2017 2:35:00 PM, Princes Park, 0, -37.7855, 144.9626,"4_6_1"
1919, 27/2/2017 2:55:00 PM, Princes Park, 0, -37.7851, 144.9631,"4_6_1"
1920, 22/1/2017 11:01:00 AM, Royal Park, 0, -37.7817, 144.9433,"4_6_1"
1921, 22/1/2017 11:16:00 AM, Royal Park, 0, -37.7816, 144.9429,"4_6_1"
1922, 16/2/2017 12:54:00 PM, Royal Park, 0, -37.7817, 144.9432,"4_6_1"
1923, 16/2/2017 1:21:00 PM, Royal Park, 0, -37.7817, 144.9431,"4_6_1"
1924, 16/2/2017 1:49:00 PM, Royal Park, 0, -37.782, 144.9424,"4_6_1"
1925, 22/1/2017 11:34:00 AM, Royal Park, 0, -37.7818, 144.9423,"4_6_1"
1926, 17/1/2017 11:06:00 AM, Royal Park, 0, -37.7904, 144.9572,"4_7_1"
1927, 21/2/2017 11:19:00 AM, Royal Park, 0, -37.7893, 144.9555,"4_7_1"
1928, 21/2/2017 11:24:00 AM, Royal Park, 0, -37.7893, 144.9555,"4_7_1"
1929, 21/2/2017 12:08:00 PM, Royal Park, 0, -37.7889, 144.9549,"4_7_1"
1930, 17/1/2017 11:45:00 AM, Royal Park, 0, -37.7907, 144.9572,"4_7_1"
1931, 17/1/2017 11:24:00 AM, Royal Park, 0, -37.7905, 144.9573,"4_7_1"
1932, 21/2/2017 10:50:00 AM, Royal Park, 0, -37.7903, 144.9566,"4_7_1"
1933, 21/2/2017 10:31:00 AM, Royal Park, 0, -37.789, 144.9566,"4_7_1"
1934, 17/1/2017 9:34:00 AM, Royal Park, 0, -37.7895, 144.957,"4_7_1"
1935, 21/2/2017 11:47:00 AM, Royal Park, 0, -37.789, 144.956,"4_7_1"
1936, 21/2/2017 11:05:00 AM, Royal Park, 0, -37.7894, 144.9561,"4_7_1"
1937, 17/1/2017 11:58:00 AM, Royal Park, 0, -37.7909, 144.9568,"4_7_1"
1938, 17/1/2017 10:45:00 AM, Royal Park, 0, -37.7902, 144.9573,"4_7_1"
1939, 21/2/2017 10:34:00 AM, Royal Park, 0, -37.789, 144.9566,"4_7_1"
1940, 21/2/2017 11:43:00 AM, Royal Park, 0, -37.789, 144.9549,"4_7_1"
1941, 21/2/2017 12:05:00 PM, Royal Park, 0, -37.7953, 144.952,"4_7_1"
1942, 17/1/2017 9:39:00 AM, Royal Park, 0, -37.7895, 144.957,"4_7_1"
1943, 24/2/2017 3:08:00 PM, Royal Park, 0, -37.7892, 144.943,"4_8_1"
1944, 24/2/2017 2:14:00 PM, Royal Park, 0, -37.7886, 144.9439,"4_8_1"
1945, 24/2/2017 3:30:00 PM, Royal Park, 0, -37.7892, 144.9436,"4_8_1"
1946, 24/2/2017 2:41:00 PM, Royal Park, 0, -37.7891, 144.9428,"4_8_1"
1947, 18/1/2017 4:43:00 PM, Royal Park, 0, -37.7887, 144.9439,"4_8_1"
1948, 24/2/2017 2:29:00 PM, Royal Park, 0, -37.7894, 144.9428,"4_8_1"
1949, 24/2/2017 3:03:00 PM, Royal Park, 0, -37.7893, 144.9427,"4_8_1"
1950, 18/1/2017 5:06:00 PM, Royal Park, 0, -37.7892, 144.9426,"4_8_1"
1951, 18/1/2017 5:47:00 PM, Royal Park, 0, -37.7888, 144.9439,"4_8_1"
1952, 18/1/2017 5:30:00 PM, Royal Park, 0, -37.7891, 144.9423,"4_8_1"
1953, 18/1/2017 5:23:00 PM, Royal Park, 0, -37.7893, 144.9427,"4_8_1"
1954, 22/2/2017 11:19:00 AM, Royal Park, 0, -37.7915, 144.9571,"4_9_1"
1955, 22/2/2017 1:24:00 PM, Royal Park, 0, -37.7918, 144.9563,"4_9_1"
1956, 22/2/2017 12:07:00 PM, Royal Park, 0, -37.7915, 144.9567,"4_9_1"
1957, 22/2/2017 11:38:00 AM, Royal Park, 0, -37.7915, 144.957,"4_9_1"
1958, 22/2/2017 1:38:00 PM, Royal Park, 0, -37.7919, 144.9566,"4_9_1"
1959, 22/2/2017 1:12:00 PM, Royal Park, 0, -37.7916, 144.9578,"4_9_1"
1960, 22/2/2017 12:55:00 PM, Royal Park, 0, -37.7916, 144.9566,"4_9_1"
1961, 24/1/2017 11:28:00 AM, Royal Park, 0, -37.7908, 144.9566,"4_9_1"
1962, 22/2/2017 12:42:00 PM, Royal Park, 0, -37.7917, 144.9567,"4_9_1"
1963, 22/2/2017 11:02:00 AM, Royal Park, 0, -37.7915, 144.9572,"4_9_1"
1964, 22/2/2017 11:52:00 AM, Royal Park, 0, -37.7916, 144.9571,"4_9_1"
1965, 24/1/2017 12:01:00 AM, Royal Park, 0, -37.7912, 144.9569,"4_9_1"
1966, 24/1/2017 11:46:00 AM, Royal Park, 0, -37.7912, 144.9561,"4_9_1"
1967, 22/2/2017 12:27:00 AM, Royal Park, 0, -37.7916, 144.9567,"4_9_1"
1968, 22/2/2017 12:10:00 PM, Royal Park, 0, -37.7915, 144.9567,"4_9_1"
1969, 22/2/2017 12:24:00 PM, Royal Park, 0, -37.7916, 144.9567,"4_9_1"
1970, 11/3/2017 11:45:00 AM, Fitzroy-Treasury Gardens, 0, -37.8135, 144.975,"4_1_2"
1971, 11/3/2017 12:06:00 PM, Fitzroy-Treasury Gardens, 0, -37.8146, 144.9749,"4_1_2"
1972, 16/1/2017 5:40:00 PM, Lincoln Square, 0, -37.8023, 144.9633,"4_1_2"
1973, 13/2/2017 3:15:00 PM, Lincoln Square, 0, -37.8023, 144.9631,"4_1_2"
1974, 16/1/2017 6:34:00 PM, Lincoln Square, 0, -37.8023, 144.9632,"4_1_2"
1975, 13/2/2017 4:33:00 PM, Lincoln Square, 0, -37.8023, 144.9632,"4_1_2"
1976, 16/1/2017 6:30:00 PM, Lincoln Square, 0, -37.8023, 144.9632,"4_1_2"
